source_page,region,circ_num,circonscription,inscrits,votants,taux_participation,blancs_nuls,exprimes,parti,candidat,voix,pourcentage,elu
1,,,,,,,,,INDEPENDANT,KOTO EHOU SOPIE,547,4.0,False
1,,,,,,,,,RHDP,KOFFI AKA CHARLES,9078,66.35,True
1,,,,,,,,,INDEPENDANT,YEPIE KOUASSI THEODORE,58,0.42,False
1,AGNEBY-TIASSA,001,"LOVIGUIE, ORESS-KROBOU, COMMUNES ET SOUS-",52106.0,14070.0,27.0,388.0,13682.0,ADCI,EDI DOFFOU PAUL,331,2.42,False
1,AGNEBY-TIASSA,001,"LOVIGUIE, ORESS-KROBOU, COMMUNES ET SOUS-",52106.0,14070.0,27.0,388.0,13682.0,FPI,N'GUESSAN KOTCHI REMI,474,3.46,False
1,AGNEBY-TIASSA,001,"LOVIGUIE, ORESS-KROBOU, COMMUNES ET SOUS-",52106.0,14070.0,27.0,388.0,13682.0,MGC,NANDO YAVO SERGE,453,3.31,False
1,AGNEBY-TIASSA,001,"LOVIGUIE, ORESS-KROBOU, COMMUNES ET SOUS-",52106.0,14070.0,27.0,388.0,13682.0,ADCI,OCHOU WROHOUM MARIE-PASCALE,296,2.37,False
1,AGNEBY-TIASSA,001,"LOVIGUIE, ORESS-KROBOU, COMMUNES ET SOUS-",52106.0,14070.0,27.0,388.0,13682.0,RHDP,DIMBA N'GOU PIERRE,10675,85.37,True
1,AGNEBY-TIASSA,001,"LOVIGUIE, ORESS-KROBOU, COMMUNES ET SOUS-",52106.0,14070.0,27.0,388.0,13682.0,INDEPENDANT,OCHO KOKOU BERTRAND,20,0.16,False
1,AGNEBY-TIASSA,002,AGBOVILLE COMMUNE,48710.0,12821.0,26.32,317.0,12504.0,INDEPENDANT,TETCHI EHOUE ANTOINE,75,0.6,False
1,AGNEBY-TIASSA,002,AGBOVILLE COMMUNE,48710.0,12821.0,26.32,317.0,12504.0,INDEPENDANT,N'GOU KOKOLA GRACIASSE,30,0.24,False
1,AGNEBY-TIASSA,002,AGBOVILLE COMMUNE,48710.0,12821.0,26.32,317.0,12504.0,PDCI-RDA,OHOUNA N'TAKPE NICAISE,1327,10.61,False
1,AGNEBY-TIASSA,003,AZAGUIE COMMUNE ET SOUS-PREFECTURE,15515.0,5174.0,33.35,73.0,5101.0,INDEPENDANT,ADJA OWO GILLES ROGER,96,1.88,False
1,AGNEBY-TIASSA,003,AZAGUIE COMMUNE ET SOUS-PREFECTURE,15515.0,5174.0,33.35,73.0,5101.0,RHDP,ALAIN EKISSI,1673,32.8,True
1,AGNEBY-TIASSA,003,AZAGUIE COMMUNE ET SOUS-PREFECTURE,15515.0,5174.0,33.35,73.0,5101.0,INDEPENDANT,BAMBA IDRISSA,256,5.02,False
1,AGNEBY-TIASSA,003,AZAGUIE COMMUNE ET SOUS-PREFECTURE,15515.0,5174.0,33.35,73.0,5101.0,PDCI-RDA,EKISSI HUBERSON EVARISTHO ALVARIS,163,3.2,False
1,AGNEBY-TIASSA,003,AZAGUIE COMMUNE ET SOUS-PREFECTURE,15515.0,5174.0,33.35,73.0,5101.0,INDEPENDANT,AKOUE BEDE ANSELME,203,2.74,False
1,AGNEBY-TIASSA,003,AZAGUIE COMMUNE ET SOUS-PREFECTURE,15515.0,5174.0,33.35,73.0,5101.0,INDEPENDANT,TCHIMOU OKOMAN EMMANUEL,1668,22.51,False
1,AGNEBY-TIASSA,003,AZAGUIE COMMUNE ET SOUS-PREFECTURE,15515.0,5174.0,33.35,73.0,5101.0,INDEPENDANT,OFFO ABOLE SYLVAIN,827,11.16,False
1,AGNEBY-TIASSA,003,AZAGUIE COMMUNE ET SOUS-PREFECTURE,15515.0,5174.0,33.35,73.0,5101.0,INDEPENDANT,N'GOU OKAUGNY YANNICK ANICET,110,1.48,False
1,AGNEBY-TIASSA,003,AZAGUIE COMMUNE ET SOUS-PREFECTURE,15515.0,5174.0,33.35,73.0,5101.0,RHDP,KOUASSI MARIE VIRGINIE,2607,35.19,True
1,AGNEBY-TIASSA,004,AZAGUIE COMMUNE ET SOUS-PREFECTURE,23466.0,7650.0,32.6,241.0,7409.0,INDEPENDANT,ATIN ERIC ALAIN,355,4.79,False
1,AGNEBY-TIASSA,004,AZAGUIE COMMUNE ET SOUS-PREFECTURE,23466.0,7650.0,32.6,241.0,7409.0,INDEPENDANT,OFFO BEDIA AKE VINCENT,197,2.66,False
1,AGNEBY-TIASSA,004,AZAGUIE COMMUNE ET SOUS-PREFECTURE,23466.0,7650.0,32.6,241.0,7409.0,INDEPENDANT,KOFFI ANGBA GUY RICHARD,65,0.88,False
1,AGNEBY-TIASSA,004,AZAGUIE COMMUNE ET SOUS-PREFECTURE,23466.0,7650.0,32.6,241.0,7409.0,FPI,ASSEKE BERNARD,117,1.58,False
1,AGNEBY-TIASSA,004,AZAGUIE COMMUNE ET SOUS-PREFECTURE,23466.0,7650.0,32.6,241.0,7409.0,PDCI-RDA,N'GUESSAN AKA ARNAUD,1211,16.34,False
2,AGNEBY-TIASSA,004,AZAGUIE COMMUNE ET SOUS-PREFECTURE,23466.0,7650.0,32.6,241.0,7409.0,INDEPENDANT,BOTTI ADJIRI BERNARD,1127,10.81,False
2,AGNEBY-TIASSA,004,AZAGUIE COMMUNE ET SOUS-PREFECTURE,23466.0,7650.0,32.6,241.0,7409.0,INDEPENDANT,YAO YAO ERIC ARMAND,1710,16.41,False
2,AGNEBY-TIASSA,004,AZAGUIE COMMUNE ET SOUS-PREFECTURE,23466.0,7650.0,32.6,241.0,7409.0,INDEPENDANT,BIPKO DANIELLE ADAHI,1417,13.6,False
2,AGNEBY-TIASSA,004,AZAGUIE COMMUNE ET SOUS-PREFECTURE,23466.0,7650.0,32.6,241.0,7409.0,INDEPENDANT,KOPRO AMANI PIERRE VENCESLAS VINCENT,580,5.57,False
2,AGNEBY-TIASSA,005,"GOMON ET SIKENSI, COMMUNES ET SOUS-PREFECTURES",37720.0,10768.0,28.55,347.0,10421.0,INDEPENDANT,SAHORE N'GUESSAN PASCAL,157,1.51,False
2,AGNEBY-TIASSA,005,"GOMON ET SIKENSI, COMMUNES ET SOUS-PREFECTURES",37720.0,10768.0,28.55,347.0,10421.0,INDEPENDANT,ADOU JOSE ANTONIO,64,0.61,False
2,AGNEBY-TIASSA,005,"GOMON ET SIKENSI, COMMUNES ET SOUS-PREFECTURES",37720.0,10768.0,28.55,347.0,10421.0,INDEPENDANT,ADANGBA KASSA-KASSA RAPHAEL,32,0.31,False
2,AGNEBY-TIASSA,005,"GOMON ET SIKENSI, COMMUNES ET SOUS-PREFECTURES",37720.0,10768.0,28.55,347.0,10421.0,PDCI-RDA,ASSOUMOU BAKA CHARLES,1626,15.6,False
2,AGNEBY-TIASSA,005,"GOMON ET SIKENSI, COMMUNES ET SOUS-PREFECTURES",37720.0,10768.0,28.55,347.0,10421.0,RHDP,KANGBE YAYORO CHARLES LOPEZ,3169,35.46,True
2,AGNEBY-TIASSA,005,"GOMON ET SIKENSI, COMMUNES ET SOUS-PREFECTURES",37720.0,10768.0,28.55,347.0,10421.0,ADCI,CAMARA ISSOUF,1848,20.68,False
2,AGNEBY-TIASSA,005,"GOMON ET SIKENSI, COMMUNES ET SOUS-PREFECTURES",37720.0,10768.0,28.55,347.0,10421.0,INDEPENDANT,TANOH AMOI CHRISTIAN,88,0.98,False
2,AGNEBY-TIASSA,005,"GOMON ET SIKENSI, COMMUNES ET SOUS-PREFECTURES",37720.0,10768.0,28.55,347.0,10421.0,INDEPENDANT,GOUHAN EKANZA JULES ROLAND MONSIHO,282,3.16,False
2,AGNEBY-TIASSA,006,"GOMON ET SIKENSI, COMMUNES ET SOUS-PREFECTURES",31758.0,9221.0,29.04,283.0,8938.0,INDEPENDANT,N'GUESSAN AUGUSTIN KOUAKOU KASSI,868,9.71,False
2,AGNEBY-TIASSA,006,"GOMON ET SIKENSI, COMMUNES ET SOUS-PREFECTURES",31758.0,9221.0,29.04,283.0,8938.0,INDEPENDANT,KOUAKOU NGORAN JEROME,126,1.41,False
2,AGNEBY-TIASSA,006,"GOMON ET SIKENSI, COMMUNES ET SOUS-PREFECTURES",31758.0,9221.0,29.04,283.0,8938.0,CNPCIN,YAO CHRIST FRANCIS ALAIN GILLES,110,1.23,False
2,AGNEBY-TIASSA,006,"GOMON ET SIKENSI, COMMUNES ET SOUS-PREFECTURES",31758.0,9221.0,29.04,283.0,8938.0,PDCI-RDA,OBOUMOU GOLE MARCELIN,2375,26.57,False
2,AGNEBY-TIASSA,006,"GOMON ET SIKENSI, COMMUNES ET SOUS-PREFECTURES",31758.0,9221.0,29.04,283.0,8938.0,ADCI,- GP-PAIX - VALEUR ASSALE TIEMOKO ANTOINE,7489,45.88,False
2,AGNEBY-TIASSA,007,"GOMON ET SIKENSI, COMMUNES ET SOUS-PREFECTURES",39362.0,16841.0,42.78,518.0,16323.0,RHDP,SANOGO DRAMANE ALPHA,8557,52.42,True
2,AGNEBY-TIASSA,007,"GOMON ET SIKENSI, COMMUNES ET SOUS-PREFECTURES",39362.0,16841.0,42.78,518.0,16323.0,PDCI-RDA,MIAN OCTAVI PEROU,159,0.97,False
2,AGNEBY-TIASSA,007,"GOMON ET SIKENSI, COMMUNES ET SOUS-PREFECTURES",39362.0,16841.0,42.78,518.0,16323.0,GJPA-CI,KOFFI NDRI FERDINAND,35,0.49,False
2,AGNEBY-TIASSA,007,"GOMON ET SIKENSI, COMMUNES ET SOUS-PREFECTURES",39362.0,16841.0,42.78,518.0,16323.0,INDEPENDANT,KOUASSI KOFFI KAN ANICET DIDIER,881,12.28,False
2,AGNEBY-TIASSA,007,"GOMON ET SIKENSI, COMMUNES ET SOUS-PREFECTURES",39362.0,16841.0,42.78,518.0,16323.0,INDEPENDANT,BOKA YAO DANIEL,911,12.69,False
2,AGNEBY-TIASSA,007,"GOMON ET SIKENSI, COMMUNES ET SOUS-PREFECTURES",39362.0,16841.0,42.78,518.0,16323.0,RHDP,KOUADIO BEUGRE BERNARD,3912,54.51,True
2,AGNEBY-TIASSA,008,"PACOBO ET TAABO, COMMUNES ET SOUS-PREFECTURES",23159.0,7576.0,32.71,399.0,7177.0,INDEPENDANT,NAHOUNOU FELICITE VERONIQUE N'GUESSAN,81,1.13,False
2,AGNEBY-TIASSA,008,"PACOBO ET TAABO, COMMUNES ET SOUS-PREFECTURES",23159.0,7576.0,32.71,399.0,7177.0,INDEPENDANT,MBASSIDJE EDDOH CHRISTIAN RICHARD,59,0.82,False
2,AGNEBY-TIASSA,008,"PACOBO ET TAABO, COMMUNES ET SOUS-PREFECTURES",23159.0,7576.0,32.71,399.0,7177.0,INDEPENDANT,EBOU ADJOUA ANGELE,84,1.17,False
2,AGNEBY-TIASSA,008,"PACOBO ET TAABO, COMMUNES ET SOUS-PREFECTURES",23159.0,7576.0,32.71,399.0,7177.0,PDCI-RDA,KOUAME KOFFI RUFIN,1150,16.02,False
3,AGNEBY-TIASSA,008,"PACOBO ET TAABO, COMMUNES ET SOUS-PREFECTURES",23159.0,7576.0,32.71,399.0,7177.0,INDEPENDANT,DIABATE MAMADOU,75,0.63,False
3,AGNEBY-TIASSA,009,"PACOBO ET TAABO, COMMUNES ET SOUS-PREFECTURES",17626.0,11919.0,67.62,59.0,11860.0,PDCI-RDA,SOUMAHORO SOULEYMANE,408,3.44,False
3,AGNEBY-TIASSA,009,"PACOBO ET TAABO, COMMUNES ET SOUS-PREFECTURES",17626.0,11919.0,67.62,59.0,11860.0,RHDP,DIOMANDE LASSINA,11219,94.6,True
3,AGNEBY-TIASSA,009,"PACOBO ET TAABO, COMMUNES ET SOUS-PREFECTURES",17626.0,11919.0,67.62,59.0,11860.0,INDEPENDANT,BAKAYOKO KARAMOKO,2894,44.76,False
3,AGNEBY-TIASSA,010,"KORO, COMMUNE ET SOUS-PREFECTURE",13092.0,6583.0,50.28,117.0,6466.0,RHDP,SOUMAHORO YOUSSOUF,3498,54.1,True
3,AGNEBY-TIASSA,010,"KORO, COMMUNE ET SOUS-PREFECTURE",13092.0,6583.0,50.28,117.0,6466.0,CNJB-ADO,DIOMANDE AMARA,68,0.45,False
3,AGNEBY-TIASSA,010,"KORO, COMMUNE ET SOUS-PREFECTURE",13092.0,6583.0,50.28,117.0,6466.0,INDEPENDANT,BAMBA MORY,2724,17.99,False
3,AGNEBY-TIASSA,011,"KORO, COMMUNE ET SOUS-PREFECTURE",25316.0,15353.0,60.65,215.0,15138.0,RHDP,MAMADOU SANOGO,6026,39.81,True
3,AGNEBY-TIASSA,011,"KORO, COMMUNE ET SOUS-PREFECTURE",25316.0,15353.0,60.65,215.0,15138.0,INDEPENDANT,MEMAN BAMBA,1524,11.59,False
3,AGNEBY-TIASSA,011,"KORO, COMMUNE ET SOUS-PREFECTURE",25316.0,15353.0,60.65,215.0,15138.0,INDEPENDANT,ALIDJOU TOURE,3256,24.77,False
3,AGNEBY-TIASSA,011,"KORO, COMMUNE ET SOUS-PREFECTURE",25316.0,15353.0,60.65,215.0,15138.0,INDEPENDANT,KONE MAMADOU,2287,17.4,False
3,BAFING,012,"KORO, COMMUNE ET SOUS-PREFECTURE",21299.0,13342.0,62.64,196.0,13146.0,INDEPENDANT,MIAMAN KONE,1098,8.35,False
3,BAFING,012,"KORO, COMMUNE ET SOUS-PREFECTURE",21299.0,13342.0,62.64,196.0,13146.0,RHDP,DIOMANDE VASSADIA,3613,27.48,True
3,BAFING,012,"KORO, COMMUNE ET SOUS-PREFECTURE",21299.0,13342.0,62.64,196.0,13146.0,INDEPENDANT,MOUSSA BAMBA,1227,9.33,False
3,BAFING,012,"KORO, COMMUNE ET SOUS-PREFECTURE",21299.0,13342.0,62.64,196.0,13146.0,RHDP,SANOGO MOUSSA,4962,69.92,True
3,BAFING,013,"TOUBA, COMMUNE",14962.0,7151.0,47.79,54.0,7097.0,INDEPENDANT,BAMBA ANZOUMANA,2060,29.03,False
3,BAFING,013,"TOUBA, COMMUNE",14962.0,7151.0,47.79,54.0,7097.0,RHDP,COULIBALY FONONNA CHEICK AHMED,5606,44.95,True
3,BAFING,013,"TOUBA, COMMUNE",14962.0,7151.0,47.79,54.0,7097.0,INDEPENDANT,OUATTARA GUIBESSONGUI ISSA,4488,35.98,False
3,BAFING,014,"TOUBA, COMMUNE",19315.0,12802.0,66.28,330.0,12472.0,INDEPENDANT,COULIBALY LASSINAN,1576,12.64,False
3,BAFING,014,"TOUBA, COMMUNE",19315.0,12802.0,66.28,330.0,12472.0,INDEPENDANT,COULIBALY ZIE SOUMAILA,598,4.79,False
3,BAFING,015,"TOUBA, COMMUNE",36892.0,36846.0,99.88,0.0,36846.0,RHDP,KONE MARIATOU,36846,100.0,True
3,BAFING,015,"TOUBA, COMMUNE",36892.0,36846.0,99.88,0.0,36846.0,INDEPENDANT,TRAORE DON SAMUEL,3692,31.45,False
3,BAGOUE,017,"TOUBA, COMMUNE",31360.0,20373.0,64.96,183.0,20190.0,INDEPENDANT,BALLO NOUHO,10331,51.17,True
3,BAGOUE,017,"TOUBA, COMMUNE",31360.0,20373.0,64.96,183.0,20190.0,RHDP,TOURE ALPHA YAYA,8239,40.81,False
3,BAGOUE,017,"TOUBA, COMMUNE",31360.0,20373.0,64.96,183.0,20190.0,INDEPENDANT,KONE SEYDOU,274,1.24,False
3,BAGOUE,017,"TOUBA, COMMUNE",31360.0,20373.0,64.96,183.0,20190.0,INDEPENDANT,DIARRASSOUBA SOUMAILA,11811,53.62,True
3,BAGOUE,018,"TOUBA, COMMUNE",36904.0,22247.0,60.28,221.0,22026.0,INDEPENDANT,DIARRASSOUBA ABDOULAYE,3070,13.94,False
3,BAGOUE,018,"TOUBA, COMMUNE",36904.0,22247.0,60.28,221.0,22026.0,RHDP,TRAORE MARIAME,6674,30.3,False
4,BAGOUE,018,"TOUBA, COMMUNE",36904.0,22247.0,60.28,221.0,22026.0,RHDP,KOFFI KOFFI SERAPHIN,5037,45.32,False
4,BAGOUE,019,"TOUBA, COMMUNE",36304.0,11536.0,31.78,421.0,11115.0,INDEPENDANT,KONAN ULRICH KOUADIO SERGE RENE,199,1.79,False
4,BAGOUE,019,"TOUBA, COMMUNE",36304.0,11536.0,31.78,421.0,11115.0,PDCI-RDA,N'GUESSAN KOUASSI EDOUARD,5741,51.65,True
4,BAGOUE,019,"TOUBA, COMMUNE",36304.0,11536.0,31.78,421.0,11115.0,INDEPENDANT,ENSEMBLE TOUT EST POSSIBLE,80,0.56,False
4,BAGOUE,019,"TOUBA, COMMUNE",36304.0,11536.0,31.78,421.0,11115.0,INDEPENDANT,LES PROGRESSISTES,222,1.56,False
4,BAGOUE,019,"TOUBA, COMMUNE",36304.0,11536.0,31.78,421.0,11115.0,RHDP,"UNE COTE DIVOIRE EN PAIX , PROSPERE ET SOLIDAIRE",6127,43.02,False
4,BAGOUE,020,"TOUBA, COMMUNE",42781.0,14778.0,34.54,537.0,14241.0,INDEPENDANT,ENSEMBLE POUR LE DEVELOPPEMENT,190,1.33,False
4,BAGOUE,020,"TOUBA, COMMUNE",42781.0,14778.0,34.54,537.0,14241.0,PRO CI,PRO COTE DIVOIRE POUR UN PARLEMENT DEFENSEUR DES POPULATIONS,70,0.49,False
4,BAGOUE,020,"TOUBA, COMMUNE",42781.0,14778.0,34.54,537.0,14241.0,PDCI-RDA,TOUS ENSEMBLE POUR LA COTE D'IVOIRE,7418,52.09,True
4,BELIER,021,"TOUMODI, COMMUNE",31946.0,9783.0,30.62,338.0,9445.0,PDCI-RDA,ALLIALI HERVE DOMINIQUE DIE,4630,49.02,True
4,BELIER,021,"TOUMODI, COMMUNE",31946.0,9783.0,30.62,338.0,9445.0,INDEPENDANT,KOUADIO N'GUESSAN CHARLES,160,1.31,False
4,BELIER,021,"TOUMODI, COMMUNE",31946.0,9783.0,30.62,338.0,9445.0,INDEPENDANT,N'GUESSAN KOUAME MARIUS MAURINIER,61,0.5,False
4,BELIER,021,"TOUMODI, COMMUNE",31946.0,9783.0,30.62,338.0,9445.0,RHDP,KONAN YAO SIMPLICE,4846,39.66,False
4,BELIER,022,"COMMUNES ET SOUS-PREFECTURES, TOUMODI, SOUS-",43279.0,12775.0,29.52,556.0,12219.0,INDEPENDANT,KOUADIO KOFFI ASSASSI MARCEL,85,0.7,False
4,BELIER,022,"COMMUNES ET SOUS-PREFECTURES, TOUMODI, SOUS-",43279.0,12775.0,29.52,556.0,12219.0,INDEPENDANT,KOUAKOU KOUADIO JUVENAL,60,0.49,False
4,BELIER,022,"COMMUNES ET SOUS-PREFECTURES, TOUMODI, SOUS-",43279.0,12775.0,29.52,556.0,12219.0,PDCI-RDA,N'DAKPRI DJAHA ANGE FELIX,6782,55.5,True
4,BELIER,022,"COMMUNES ET SOUS-PREFECTURES, TOUMODI, SOUS-",43279.0,12775.0,29.52,556.0,12219.0,INDEPENDANT,ADAMA BAKAYOKO,8087,55.52,True
4,BELIER,023,"COMMUNES ET SOUS-PREFECTURES, TOUMODI, SOUS-",25590.0,14752.0,57.65,187.0,14565.0,RHDP,HAMADOU KAMAGATE,6196,42.54,False
4,BELIER,023,"COMMUNES ET SOUS-PREFECTURES, TOUMODI, SOUS-",25590.0,14752.0,57.65,187.0,14565.0,PDCI-RDA,KATIENSELY COULIBALY,45,0.31,False
4,BELIER,023,"COMMUNES ET SOUS-PREFECTURES, TOUMODI, SOUS-",25590.0,14752.0,57.65,187.0,14565.0,INDEPENDANT,KONATE BAKARY,1055,6.47,False
4,BELIER,023,"COMMUNES ET SOUS-PREFECTURES, TOUMODI, SOUS-",25590.0,14752.0,57.65,187.0,14565.0,INDEPENDANT,KONE AMOURLAYE,4127,25.31,False
4,BELIER,024,"COMMUNES ET SOUS-PREFECTURES, TOUMODI, SOUS-",26729.0,16599.0,62.1,291.0,16308.0,INDEPENDANT,CISSE ISAAC,886,5.43,False
